specimen,region,n_verts,deform_mag_mean,deform_mag_p95,deform_mag_max,edge_len_mean
Dorylus_sp._CASENT0744697_processed.obj,antenna,362,0.013835422694683075,0.06072394028306006,0.13996905088424683,0.0374893881380558
Dorylus_sp._CASENT0744697_processed.obj,mandible,379,0.006758689880371094,0.012447972968220708,0.11856353282928467,0.02472330443561077
Dorylus_sp._CASENT0744697_processed.obj,leg,3887,0.0048751141875982285,0.012871011532843112,0.12657925486564636,0.021551931276917458
Dorylus_sp._CASENT0744697_processed.obj,leg_distal,822,0.007898651994764805,0.024774526339024303,0.11143761873245239,0.02808442711830139
Dorylus_sp._CASENT0744698_processed.obj,body,2611,0.005013314541429281,0.012044669594615698,0.05184487998485565,0.024116642773151398
Dorylus_sp._CASENT0744698_processed.obj,head,2174,0.002660773228853941,0.008306312048807739,0.0618513748049736,0.013331863097846508
Dorylus_sp._CASENT0744698_processed.obj,antenna,362,0.009803405031561852,0.02531078131869434,0.09651172906160355,0.026750121265649796
Dorylus_sp._CASENT0744698_processed.obj,mandible,379,0.016132928431034088,0.04666281491518018,0.1507827788591385,0.044366538524627686
Dorylus_sp._CASENT0744698_processed.obj,leg,3887,0.004022502806037664,0.009302101098001002,0.10820756107568741,0.018132003024220467
Dorylus_sp._CASENT0744698_processed.obj,leg_distal,822,0.00543315289542079,0.014761246135458303,0.057956475764513016,0.0180855393409729
Dorylus_sp._CASENT0744699_processed.obj,body,2611,0.004105439875274897,0.01101208757609129,0.06462612003087997,0.019097546115517616
Dorylus_sp._CASENT0744699_processed.obj,head,2174,0.002793358638882637,0.007735883165150876,0.10894302278757095,0.014044953510165215
Dorylus_sp._CASENT0744699_processed.obj,antenna,362,0.005259362515062094,0.011609265580773352,0.0837090015411377,0.01361869741231203
Dorylus_sp._CASENT0744699_processed.obj,mandible,379,0.0028410747181624174,0.007304147724062203,0.03766267001628876,0.01681654155254364
Dorylus_sp._CASENT0744699_processed.obj,leg,3887,0.0032450444996356964,0.007785594696179033,0.0708390548825264,0.014153487980365753
Dorylus_sp._CASENT0744699_processed.obj,leg_distal,822,0.003544565523043275,0.009666856192052356,0.047849141061306,0.012947723269462585
Dorylus_sp._CASENT0744700_processed.obj,body,2611,0.004524859134107828,0.012371719814836979,0.11362506449222565,0.021127482876181602
Dorylus_sp._CASENT0744700_processed.obj,head,2174,0.002915377262979746,0.00897721527144312,0.023223845288157463,0.017799541354179382
Dorylus_sp._CASENT0744700_processed.obj,antenna,362,0.0038728690706193447,0.0097156950738281,0.03428688272833824,0.013196728192269802
Dorylus_sp._CASENT0744700_processed.obj,mandible,379,0.0046872785314917564,0.011890655569732178,0.13758178055286407,0.022628972306847572
Dorylus_sp._CASENT0744700_processed.obj,leg,3887,0.004592680372297764,0.011256977450102556,0.4734805226325989,0.016984865069389343
Dorylus_sp._CASENT0744700_processed.obj,leg_distal,822,0.004406396299600601,0.012775548966601484,0.05132114514708519,0.016232671216130257
Dorylus_sp._CASENT0744701_processed.obj,body,2611,0.0035685619805008173,0.008090779650956392,0.048645298928022385,0.024165917187929153
Dorylus_sp._CASENT0744701_processed.obj,head,2174,0.002173268934711814,0.006274273432791229,0.060318198055028915,0.013750344514846802
Dorylus_sp._CASENT0744701_processed.obj,antenna,362,0.012954183854162693,0.042596820555627336,0.1481681764125824,0.03487793356180191
Dorylus_sp._CASENT0744701_processed.obj,mandible,379,0.014846754260361195,0.03451482430100436,0.12182513624429703,0.041686855256557465
Dorylus_sp._CASENT0744701_processed.obj,leg,3887,0.0038141319528222084,0.00857559861615299,0.15409332513809204,0.018636245280504227
Dorylus_sp._CASENT0744701_processed.obj,leg_distal,822,0.005849502980709076,0.01286286460235714,0.12149105221033096,0.017661241814494133
Dorymyrmex_sp.1_insanus_group_CASENT0741329_processed.obj,body,2611,0.005190067458897829,0.012366830836981535,0.11056748032569885,0.020247360691428185
Dorymyrmex_sp.1_insanus_group_CASENT0741329_processed.obj,head,2174,0.0027044443413615227,0.0059524699812754985,0.10555214434862137,0.015359981916844845
Dorymyrmex_sp.1_insanus_group_CASENT0741329_processed.obj,antenna,362,0.006176721770316362,0.0156845835968852,0.08612573146820068,0.01908298395574093
Dorymyrmex_sp.1_insanus_group_CASENT0741329_processed.obj,mandible,379,0.0034447854850441217,0.008030539751052853,0.05528101697564125,0.017789345234632492
Dorymyrmex_sp.1_insanus_group_CASENT0741329_processed.obj,leg,3887,0.002946870867162943,0.006746572349220511,0.07342162728309631,0.01320995856076479
Dorymyrmex_sp.1_insanus_group_CASENT0741329_processed.obj,leg_distal,822,0.003802663180977106,0.009566136542707672,0.07089589536190033,0.011442961171269417
Eburopone_afrc-gh01_CASENT0744704_processed.obj,body,2611,0.005131322890520096,0.014359214808791876,0.14716531336307526,0.022206902503967285
Eburopone_afrc-gh01_CASENT0744704_processed.obj,head,2174,0.0035147988237440586,0.00902752727270126,0.029369482770562172,0.016437001526355743
Eburopone_afrc-gh01_CASENT0744704_processed.obj,antenna,362,0.016268903389573097,0.04811208695173263,0.13287024199962616,0.0508015900850296
Eburopone_afrc-gh01_CASENT0744704_processed.obj,mandible,379,0.007649436593055725,0.017550124228000633,0.08727868646383286,0.03829587250947952
Eburopone_afrc-gh01_CASENT0744704_processed.obj,leg,3887,0.00719696469604969,0.02019359543919563,0.23651085793972015,0.02376592718064785
Eburopone_afrc-gh01_CASENT0744704_processed.obj,leg_distal,822,0.013797437772154808,0.06023858916014433,0.22784528136253357,0.039559248834848404
Eburopone_afrc-za02_CASENT0744705_processed.obj,body,2611,0.004344063811004162,0.011144226416945457,0.0821295902132988,0.020359937101602554
Eburopone_afrc-za02_CASENT0744705_processed.obj,head,2174,0.003131780307739973,0.008594257617369287,0.08028550446033478,0.012968641705811024
