iteration,specimen,k,n_touched,coverage_fraction
882,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4141,0.4048294126987457
882,Acromyrmex_coronatus_CASENT0744365_processed,3,6455,0.6310489773750305
882,Solenopsis_invicta_CASENT0744384_processed,3,1554,0.15192100405693054
882,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4889,0.47795483469963074
882,Acromyrmex_coronatus_CASENT0744365_processed,5,7772,0.7598005533218384
882,Solenopsis_invicta_CASENT0744384_processed,5,2337,0.22846807539463043
883,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3563,0.34832337498664856
883,Acromyrmex_coronatus_CASENT0744365_processed,2,5402,0.5281063318252563
883,Solenopsis_invicta_CASENT0744384_processed,2,1165,0.11389187723398209
883,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4227,0.4132368564605713
883,Acromyrmex_coronatus_CASENT0744365_processed,3,6440,0.6295825242996216
883,Solenopsis_invicta_CASENT0744384_processed,3,1565,0.15299637615680695
883,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5008,0.4895884096622467
883,Acromyrmex_coronatus_CASENT0744365_processed,5,7786,0.7611691951751709
883,Solenopsis_invicta_CASENT0744384_processed,5,2339,0.2286635935306549
884,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3516,0.34372860193252563
884,Acromyrmex_coronatus_CASENT0744365_processed,2,5369,0.5248802304267883
884,Solenopsis_invicta_CASENT0744384_processed,2,1200,0.11731351912021637
884,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4177,0.40834879875183105
884,Acromyrmex_coronatus_CASENT0744365_processed,3,6415,0.6271384954452515
884,Solenopsis_invicta_CASENT0744384_processed,3,1600,0.15641802549362183
884,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4958,0.48470035195350647
884,Acromyrmex_coronatus_CASENT0744365_processed,5,7795,0.7620490789413452
884,Solenopsis_invicta_CASENT0744384_processed,5,2367,0.23140092194080353
885,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3568,0.34881219267845154
885,Acromyrmex_coronatus_CASENT0744365_processed,2,5358,0.5238048434257507
885,Solenopsis_invicta_CASENT0744384_processed,2,1241,0.12132173031568527
885,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4250,0.4154853820800781
885,Acromyrmex_coronatus_CASENT0744365_processed,3,6405,0.6261609196662903
885,Solenopsis_invicta_CASENT0744384_processed,3,1634,0.15974190831184387
885,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5031,0.49183693528175354
885,Acromyrmex_coronatus_CASENT0744365_processed,5,7786,0.7611691951751709
885,Solenopsis_invicta_CASENT0744384_processed,5,2401,0.23472480475902557
886,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3605,0.3524293601512909
886,Acromyrmex_coronatus_CASENT0744365_processed,2,5346,0.5226317048072815
886,Solenopsis_invicta_CASENT0744384_processed,2,1222,0.11946426331996918
886,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4284,0.41880926489830017
886,Acromyrmex_coronatus_CASENT0744365_processed,3,6383,0.6240101456642151
886,Solenopsis_invicta_CASENT0744384_processed,3,1618,0.15817773342132568
886,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5062,0.4948675334453583
886,Acromyrmex_coronatus_CASENT0744365_processed,5,7776,0.7601916193962097
886,Solenopsis_invicta_CASENT0744384_processed,5,2391,0.2337471842765808
887,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3627,0.3545801043510437
887,Acromyrmex_coronatus_CASENT0744365_processed,2,5401,0.5280085802078247
887,Solenopsis_invicta_CASENT0744384_processed,2,1179,0.1152605339884758
887,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4307,0.4210577607154846
887,Acromyrmex_coronatus_CASENT0744365_processed,3,6427,0.6283116340637207
887,Solenopsis_invicta_CASENT0744384_processed,3,1564,0.1528986245393753
887,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5059,0.49457424879074097
887,Acromyrmex_coronatus_CASENT0744365_processed,5,7792,0.7617557644844055
887,Solenopsis_invicta_CASENT0744384_processed,5,2293,0.22416658699512482
888,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3620,0.35389578342437744
888,Acromyrmex_coronatus_CASENT0744365_processed,2,5443,0.532114565372467
888,Solenopsis_invicta_CASENT0744384_processed,2,1143,0.11174112558364868
888,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4282,0.4186137318611145
888,Acromyrmex_coronatus_CASENT0744365_processed,3,6470,0.6325153708457947
888,Solenopsis_invicta_CASENT0744384_processed,3,1534,0.1499657779932022
888,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5082,0.4968227446079254
888,Acromyrmex_coronatus_CASENT0744365_processed,5,7801,0.7626356482505798
888,Solenopsis_invicta_CASENT0744384_processed,5,2268,0.2217225432395935
889,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3630,0.354873389005661
889,Acromyrmex_coronatus_CASENT0744365_processed,2,5481,0.535829484462738
889,Solenopsis_invicta_CASENT0744384_processed,2,1158,0.11320754885673523
889,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4280,0.4184182286262512
889,Acromyrmex_coronatus_CASENT0744365_processed,3,6482,0.6336885094642639
889,Solenopsis_invicta_CASENT0744384_processed,3,1551,0.15162771940231323
889,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5090,0.4976048469543457
889,Acromyrmex_coronatus_CASENT0744365_processed,5,7793,0.7618535161018372
889,Solenopsis_invicta_CASENT0744384_processed,5,2276,0.2225046455860138
890,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3594,0.3513539731502533
890,Acromyrmex_coronatus_CASENT0744365_processed,2,5431,0.5309414267539978
890,Solenopsis_invicta_CASENT0744384_processed,2,1170,0.11438068002462387
890,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4254,0.4158764183521271
890,Acromyrmex_coronatus_CASENT0744365_processed,3,6442,0.6297780871391296
890,Solenopsis_invicta_CASENT0744384_processed,3,1556,0.15211652219295502
890,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5113,0.49985334277153015
890,Acromyrmex_coronatus_CASENT0744365_processed,5,7789,0.7614625096321106
890,Solenopsis_invicta_CASENT0744384_processed,5,2281,0.22299344837665558
891,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3549,0.34695473313331604
891,Acromyrmex_coronatus_CASENT0744365_processed,2,5402,0.5281063318252563
891,Solenopsis_invicta_CASENT0744384_processed,2,1162,0.11359859257936478
891,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4257,0.4161697030067444
891,Acromyrmex_coronatus_CASENT0744365_processed,3,6426,0.6282138824462891
891,Solenopsis_invicta_CASENT0744384_processed,3,1529,0.14947697520256042
891,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5107,0.49926677346229553
891,Acromyrmex_coronatus_CASENT0744365_processed,5,7788,0.761364758014679
891,Solenopsis_invicta_CASENT0744384_processed,5,2185,0.21360836923122406
892,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3634,0.35526442527770996
892,Acromyrmex_coronatus_CASENT0744365_processed,2,5338,0.5218496322631836
892,Solenopsis_invicta_CASENT0744384_processed,2,1162,0.11359859257936478
892,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4367,0.4269234538078308
892,Acromyrmex_coronatus_CASENT0744365_processed,3,6358,0.621566116809845
892,Solenopsis_invicta_CASENT0744384_processed,3,1529,0.14947697520256042
892,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5209,0.5092384219169617
892,Acromyrmex_coronatus_CASENT0744365_processed,5,7748,0.7574542760848999
892,Solenopsis_invicta_CASENT0744384_processed,5,2186,0.2137061208486557
893,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3677,0.35946816205978394
893,Acromyrmex_coronatus_CASENT0744365_processed,2,5354,0.5234138369560242
893,Solenopsis_invicta_CASENT0744384_processed,2,1190,0.1163359060883522
893,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4399,0.4300518035888672
893,Acromyrmex_coronatus_CASENT0744365_processed,3,6369,0.6226415038108826
893,Solenopsis_invicta_CASENT0744384_processed,3,1576,0.15407174825668335
893,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5248,0.5130510926246643
893,Acromyrmex_coronatus_CASENT0744365_processed,5,7751,0.7577475905418396
893,Solenopsis_invicta_CASENT0744384_processed,5,2277,0.22260239720344543
894,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3725,0.3641607165336609
894,Acromyrmex_coronatus_CASENT0744365_processed,2,5432,0.5310391783714294
894,Solenopsis_invicta_CASENT0744384_processed,2,1201,0.11741127818822861
894,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4426,0.432691365480423
894,Acromyrmex_coronatus_CASENT0744365_processed,3,6437,0.6292892694473267
894,Solenopsis_invicta_CASENT0744384_processed,3,1578,0.15426728129386902
894,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5251,0.513344407081604
894,Acromyrmex_coronatus_CASENT0744365_processed,5,7786,0.7611691951751709
894,Solenopsis_invicta_CASENT0744384_processed,5,2278,0.22270016372203827
895,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3718,0.36347639560699463
895,Acromyrmex_coronatus_CASENT0744365_processed,2,5453,0.533092200756073
895,Solenopsis_invicta_CASENT0744384_processed,2,1235,0.12073516100645065
895,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4436,0.43366897106170654
895,Acromyrmex_coronatus_CASENT0744365_processed,3,6456,0.6311467289924622
895,Solenopsis_invicta_CASENT0744384_processed,3,1658,0.16208817064762115
895,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5290,0.5171570777893066
895,Acromyrmex_coronatus_CASENT0744365_processed,5,7796,0.7621468305587769
895,Solenopsis_invicta_CASENT0744384_processed,5,2492,0.2436210662126541
896,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3663,0.3580995202064514
896,Acromyrmex_coronatus_CASENT0744365_processed,2,5445,0.5323100686073303
896,Solenopsis_invicta_CASENT0744384_processed,2,1216,0.11887770146131516
896,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4404,0.43054062128067017
896,Acromyrmex_coronatus_CASENT0744365_processed,3,6458,0.6313422322273254
896,Solenopsis_invicta_CASENT0744384_processed,3,1631,0.15944862365722656
896,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5281,0.5162772536277771
896,Acromyrmex_coronatus_CASENT0744365_processed,5,7791,0.7616580128669739
896,Solenopsis_invicta_CASENT0744384_processed,5,2461,0.24059046804904938
897,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3607,0.35262489318847656
897,Acromyrmex_coronatus_CASENT0744365_processed,2,5428,0.5306481719017029
897,Solenopsis_invicta_CASENT0744384_processed,2,1190,0.1163359060883522
897,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4344,0.424674928188324
897,Acromyrmex_coronatus_CASENT0744365_processed,3,6454,0.6309512257575989
897,Solenopsis_invicta_CASENT0744384_processed,3,1606,0.15700459480285645
897,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5244,0.5126600861549377
897,Acromyrmex_coronatus_CASENT0744365_processed,5,7792,0.7617557644844055
897,Solenopsis_invicta_CASENT0744384_processed,5,2442,0.23873300850391388
898,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3623,0.35418906807899475
898,Acromyrmex_coronatus_CASENT0744365_processed,2,5435,0.5313324928283691
898,Solenopsis_invicta_CASENT0744384_processed,2,1160,0.1134030669927597
898,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4395,0.42966076731681824
898,Acromyrmex_coronatus_CASENT0744365_processed,3,6461,0.6316355466842651
898,Solenopsis_invicta_CASENT0744384_processed,3,1532,0.14977025985717773
898,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5280,0.5161795020103455
898,Acromyrmex_coronatus_CASENT0744365_processed,5,7781,0.7606803774833679
898,Solenopsis_invicta_CASENT0744384_processed,5,2265,0.2214292585849762
899,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3598,0.35174503922462463
899,Acromyrmex_coronatus_CASENT0744365_processed,2,5423,0.5301593542098999
899,Solenopsis_invicta_CASENT0744384_processed,2,1150,0.11242545396089554
899,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4271,0.4175383746623993
899,Acromyrmex_coronatus_CASENT0744365_processed,3,6431,0.628702700138092
899,Solenopsis_invicta_CASENT0744384_processed,3,1517,0.1483038365840912
899,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5107,0.49926677346229553
899,Acromyrmex_coronatus_CASENT0744365_processed,5,7733,0.7559878826141357
899,Solenopsis_invicta_CASENT0744384_processed,5,2248,0.21976731717586517
900,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3574,0.34939876198768616
900,Acromyrmex_coronatus_CASENT0744365_processed,2,5436,0.5314302444458008
900,Solenopsis_invicta_CASENT0744384_processed,2,1140,0.11144784092903137
900,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4253,0.41577866673469543
900,Acromyrmex_coronatus_CASENT0744365_processed,3,6437,0.6292892694473267
900,Solenopsis_invicta_CASENT0744384_processed,3,1502,0.14683741331100464
900,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5111,0.49965783953666687
900,Acromyrmex_coronatus_CASENT0744365_processed,5,7740,0.756672203540802
900,Solenopsis_invicta_CASENT0744384_processed,5,2232,0.21820314228534698
901,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3524,0.3445107042789459
901,Acromyrmex_coronatus_CASENT0744365_processed,2,5478,0.5355362296104431
901,Solenopsis_invicta_CASENT0744384_processed,2,1144,0.11183888465166092
901,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4213,0.41186821460723877
901,Acromyrmex_coronatus_CASENT0744365_processed,3,6459,0.6314399838447571
901,Solenopsis_invicta_CASENT0744384_processed,3,1506,0.14722846448421478
901,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5077,0.4963339567184448
901,Acromyrmex_coronatus_CASENT0744365_processed,5,7753,0.7579430937767029
901,Solenopsis_invicta_CASENT0744384_processed,5,2237,0.21869194507598877
902,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3519,0.34402188658714294
902,Acromyrmex_coronatus_CASENT0744365_processed,2,5494,0.5371003746986389
902,Solenopsis_invicta_CASENT0744384_processed,2,1150,0.11242545396089554
902,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4228,0.4133346378803253
902,Acromyrmex_coronatus_CASENT0744365_processed,3,6463,0.6318310499191284
902,Solenopsis_invicta_CASENT0744384_processed,3,1509,0.1475217491388321
902,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5123,0.5008309483528137
902,Acromyrmex_coronatus_CASENT0744365_processed,5,7755,0.7581385970115662
902,Solenopsis_invicta_CASENT0744384_processed,5,2218,0.21683448553085327
903,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3549,0.34695473313331604
903,Acromyrmex_coronatus_CASENT0744365_processed,2,5464,0.5341675281524658
903,Solenopsis_invicta_CASENT0744384_processed,2,1127,0.1101769432425499
903,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4225,0.413041353225708
903,Acromyrmex_coronatus_CASENT0744365_processed,3,6460,0.6315377950668335
903,Solenopsis_invicta_CASENT0744384_processed,3,1476,0.14429563283920288
903,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5060,0.4946720004081726
903,Acromyrmex_coronatus_CASENT0744365_processed,5,7749,0.7575520277023315
903,Solenopsis_invicta_CASENT0744384_processed,5,2167,0.2118486613035202
904,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3684,0.3601525127887726
904,Acromyrmex_coronatus_CASENT0744365_processed,2,5410,0.528888463973999
904,Solenopsis_invicta_CASENT0744384_processed,2,1127,0.1101769432425499
904,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4370,0.4272167384624481
904,Acromyrmex_coronatus_CASENT0744365_processed,3,6436,0.629191517829895
904,Solenopsis_invicta_CASENT0744384_processed,3,1477,0.14439338445663452
904,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5233,0.5115846991539001
904,Acromyrmex_coronatus_CASENT0744365_processed,5,7738,0.7564767003059387
904,Solenopsis_invicta_CASENT0744384_processed,5,2169,0.21204417943954468
905,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3740,0.36562713980674744
905,Acromyrmex_coronatus_CASENT0744365_processed,2,5403,0.5282041430473328
905,Solenopsis_invicta_CASENT0744384_processed,2,1088,0.10636425763368607
905,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4414,0.43151822686195374
905,Acromyrmex_coronatus_CASENT0744365_processed,3,6432,0.6288004517555237
905,Solenopsis_invicta_CASENT0744384_processed,3,1445,0.14126503467559814
905,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5284,0.516570508480072
905,Acromyrmex_coronatus_CASENT0744365_processed,5,7738,0.7564767003059387
905,Solenopsis_invicta_CASENT0744384_processed,5,2146,0.20979566872119904
906,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3704,0.3621077239513397
906,Acromyrmex_coronatus_CASENT0744365_processed,2,5436,0.5314302444458008
906,Solenopsis_invicta_CASENT0744384_processed,2,1062,0.10382246226072311
906,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4400,0.43014955520629883
906,Acromyrmex_coronatus_CASENT0744365_processed,3,6459,0.6314399838447571
906,Solenopsis_invicta_CASENT0744384_processed,3,1401,0.13696353137493134
906,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5294,0.517548143863678
906,Acromyrmex_coronatus_CASENT0744365_processed,5,7788,0.761364758014679
906,Solenopsis_invicta_CASENT0744384_processed,5,2113,0.20656955242156982
907,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3684,0.3601525127887726
907,Acromyrmex_coronatus_CASENT0744365_processed,2,5442,0.5320168137550354
907,Solenopsis_invicta_CASENT0744384_processed,2,1054,0.10304037481546402
907,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4359,0.4261413514614105
907,Acromyrmex_coronatus_CASENT0744365_processed,3,6476,0.6331019401550293
907,Solenopsis_invicta_CASENT0744384_processed,3,1399,0.13676801323890686
907,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5243,0.5125623345375061
907,Acromyrmex_coronatus_CASENT0744365_processed,5,7793,0.7618535161018372
907,Solenopsis_invicta_CASENT0744384_processed,5,2130,0.20823149383068085
908,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3700,0.36171668767929077
908,Acromyrmex_coronatus_CASENT0744365_processed,2,5422,0.5300616025924683
908,Solenopsis_invicta_CASENT0744384_processed,2,1216,0.11887770146131516
908,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4374,0.42760777473449707
908,Acromyrmex_coronatus_CASENT0744365_processed,3,6453,0.6308534741401672
908,Solenopsis_invicta_CASENT0744384_processed,3,1598,0.15622250735759735
908,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5236,0.5118780136108398
908,Acromyrmex_coronatus_CASENT0744365_processed,5,7799,0.7624400854110718
908,Solenopsis_invicta_CASENT0744384_processed,5,2341,0.22885912656784058
909,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3696,0.3613256514072418
909,Acromyrmex_coronatus_CASENT0744365_processed,2,5391,0.5270310044288635
909,Solenopsis_invicta_CASENT0744384_processed,2,1166,0.11398963630199432
909,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4402,0.4303450882434845
909,Acromyrmex_coronatus_CASENT0744365_processed,3,6445,0.6300713419914246
909,Solenopsis_invicta_CASENT0744384_processed,3,1545,0.1510411500930786
909,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5254,0.5136376619338989
909,Acromyrmex_coronatus_CASENT0744365_processed,5,7807,0.7632222175598145
909,Solenopsis_invicta_CASENT0744384_processed,5,2277,0.22260239720344543
910,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3709,0.3625965416431427
910,Acromyrmex_coronatus_CASENT0744365_processed,2,5331,0.5211653113365173
910,Solenopsis_invicta_CASENT0744384_processed,2,1125,0.10998142510652542
910,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4395,0.42966076731681824
910,Acromyrmex_coronatus_CASENT0744365_processed,3,6373,0.6230325698852539
910,Solenopsis_invicta_CASENT0744384_processed,3,1517,0.1483038365840912
910,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5249,0.5131489038467407
910,Acromyrmex_coronatus_CASENT0744365_processed,5,7757,0.7583341598510742
910,Solenopsis_invicta_CASENT0744384_processed,5,2292,0.22406882047653198
911,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3637,0.35555770993232727
911,Acromyrmex_coronatus_CASENT0744365_processed,2,5349,0.5229250192642212
911,Solenopsis_invicta_CASENT0744384_processed,2,1101,0.10763515532016754
911,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4344,0.424674928188324
911,Acromyrmex_coronatus_CASENT0744365_processed,3,6400,0.6256721019744873
911,Solenopsis_invicta_CASENT0744384_processed,3,1479,0.1445889174938202
911,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5273,0.5154951810836792
911,Acromyrmex_coronatus_CASENT0744365_processed,5,7782,0.7607781887054443
911,Solenopsis_invicta_CASENT0744384_processed,5,2259,0.22084270417690277
912,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3622,0.3540913164615631
912,Acromyrmex_coronatus_CASENT0744365_processed,2,5368,0.5247824788093567
912,Solenopsis_invicta_CASENT0744384_processed,2,1149,0.1123276948928833
912,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4305,0.42086225748062134
912,Acromyrmex_coronatus_CASENT0744365_processed,3,6398,0.625476598739624
912,Solenopsis_invicta_CASENT0744384_processed,3,1536,0.15016129612922668
912,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5207,0.5090429186820984
912,Acromyrmex_coronatus_CASENT0744365_processed,5,7773,0.75989830493927
912,Solenopsis_invicta_CASENT0744384_processed,5,2313,0.22612181305885315
913,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3568,0.34881219267845154
913,Acromyrmex_coronatus_CASENT0744365_processed,2,5432,0.5310391783714294
913,Solenopsis_invicta_CASENT0744384_processed,2,1205,0.11780232191085815
913,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4258,0.416267454624176
913,Acromyrmex_coronatus_CASENT0744365_processed,3,6460,0.6315377950668335
913,Solenopsis_invicta_CASENT0744384_processed,3,1593,0.15573368966579437
913,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5140,0.5024929046630859
913,Acromyrmex_coronatus_CASENT0744365_processed,5,7781,0.7606803774833679
913,Solenopsis_invicta_CASENT0744384_processed,5,2358,0.2305210679769516
914,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3596,0.35154950618743896
914,Acromyrmex_coronatus_CASENT0744365_processed,2,5432,0.5310391783714294
914,Solenopsis_invicta_CASENT0744384_processed,2,1235,0.12073516100645065
914,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4281,0.41851598024368286
914,Acromyrmex_coronatus_CASENT0744365_processed,3,6442,0.6297780871391296
914,Solenopsis_invicta_CASENT0744384_processed,3,1632,0.1595463901758194
914,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5122,0.5007331967353821
914,Acromyrmex_coronatus_CASENT0744365_processed,5,7778,0.760387122631073
914,Solenopsis_invicta_CASENT0744384_processed,5,2382,0.23286733031272888
915,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3617,0.35360249876976013
915,Acromyrmex_coronatus_CASENT0744365_processed,2,5428,0.5306481719017029
915,Solenopsis_invicta_CASENT0744384_processed,2,1221,0.11936650425195694
915,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4268,0.417245090007782
915,Acromyrmex_coronatus_CASENT0744365_processed,3,6437,0.6292892694473267
915,Solenopsis_invicta_CASENT0744384_processed,3,1613,0.1576889157295227
915,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5082,0.4968227446079254
915,Acromyrmex_coronatus_CASENT0744365_processed,5,7773,0.75989830493927
915,Solenopsis_invicta_CASENT0744384_processed,5,2354,0.23013001680374146
916,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3560,0.34803009033203125
916,Acromyrmex_coronatus_CASENT0744365_processed,2,5407,0.5285951495170593
916,Solenopsis_invicta_CASENT0744384_processed,2,1192,0.11653143167495728
916,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4211,0.4116726815700531
916,Acromyrmex_coronatus_CASENT0744365_processed,3,6423,0.6279206275939941
916,Solenopsis_invicta_CASENT0744384_processed,3,1572,0.1536807119846344
916,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5054,0.494085431098938
916,Acromyrmex_coronatus_CASENT0744365_processed,5,7779,0.7604848742485046
916,Solenopsis_invicta_CASENT0744384_processed,5,2324,0.22719718515872955
917,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3549,0.34695473313331604
917,Acromyrmex_coronatus_CASENT0744365_processed,2,5431,0.5309414267539978
917,Solenopsis_invicta_CASENT0744384_processed,2,1181,0.11545605212450027
917,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4216,0.4121614992618561
917,Acromyrmex_coronatus_CASENT0744365_processed,3,6457,0.6312444806098938
917,Solenopsis_invicta_CASENT0744384_processed,3,1569,0.1533874273300171
917,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5101,0.4986802041530609
917,Acromyrmex_coronatus_CASENT0744365_processed,5,7797,0.7622445821762085
917,Solenopsis_invicta_CASENT0744384_processed,5,2358,0.2305210679769516
918,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3465,0.33874279260635376
918,Acromyrmex_coronatus_CASENT0744365_processed,2,5471,0.5348519086837769
918,Solenopsis_invicta_CASENT0744384_processed,2,1139,0.11135008186101913
918,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4151,0.4058070182800293
918,Acromyrmex_coronatus_CASENT0744365_processed,3,6488,0.6342750787734985
918,Solenopsis_invicta_CASENT0744384_processed,3,1509,0.1475217491388321
918,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5066,0.4952585697174072
918,Acromyrmex_coronatus_CASENT0744365_processed,5,7799,0.7624400854110718
918,Solenopsis_invicta_CASENT0744384_processed,5,2265,0.2214292585849762
919,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3521,0.3442174196243286
919,Acromyrmex_coronatus_CASENT0744365_processed,2,5514,0.5390556454658508
919,Solenopsis_invicta_CASENT0744384_processed,2,1125,0.10998142510652542
919,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4223,0.41284582018852234
919,Acromyrmex_coronatus_CASENT0744365_processed,3,6496,0.6350571513175964
919,Solenopsis_invicta_CASENT0744384_processed,3,1491,0.14576204121112823
919,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5186,0.5069898962974548
919,Acromyrmex_coronatus_CASENT0744365_processed,5,7791,0.7616580128669739
919,Solenopsis_invicta_CASENT0744384_processed,5,2244,0.21937628090381622
920,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3623,0.35418906807899475
920,Acromyrmex_coronatus_CASENT0744365_processed,2,5497,0.5373936891555786
920,Solenopsis_invicta_CASENT0744384_processed,2,1134,0.11086127161979675
920,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4316,0.42193761467933655
920,Acromyrmex_coronatus_CASENT0744365_processed,3,6488,0.6342750787734985
