label,source,genus,species,subfamily,ecology,asym_median,log_size,attach_b_a_1,seg_b_a_1,seg_b_a_2,seg_b_a_3,seg_b_a_4,head_wid,head_len,head_hei,mesosoma_wid,mesosoma_len,mesosoma_hei,gaster_wid,gaster_len,gaster_hei,attach_l_1_co,seg_l_1_co,seg_l_1_tr,seg_l_1_fe,attach_l_2_co,seg_l_2_co,seg_l_2_tr,seg_l_2_fe,attach_l_3_co,seg_l_3_co,seg_l_3_tr,seg_l_3_fe,attach_ma,attach_an_1,seg_an_1,seg_an_2,mandible_wid,mandible_len,mandible_hei,leaflen_ma,shapedev_gaster,shapedev_head,shapedev_mesosoma,shapedev_mandible
Dorylus_afrc-gh01_CASENT0744689_processed.obj,worker,dorylus,dorylus_afrc-gh01,Dorylinae,army ant,0.09477,-1.34460,0.371942,0.085920,0.166821,0.418435,0.273886,0.270680,0.221722,0.139621,0.154738,0.386738,0.154363,0.422929,0.764026,0.390770,0.151687,0.101953,0.406578,0.384323,0.303850,0.137294,0.664680,0.547760,0.375821,0.110410,0.470948,0.506438,0.181340,0.223364,0.467174,0.533538,0.074011,0.118748,0.265223,0.273931,0.264265,0.191789,0.171192,0.426809
Dorylus_fulvus_CASENT0745670_processed.obj,worker,dorylus,dorylus_fulvus,Dorylinae,army ant,0.04435,-1.47429,0.479771,0.062428,0.128993,0.251163,0.225568,0.347805,0.372034,0.237540,0.197089,0.465571,0.196240,0.292585,0.656554,0.253466,0.142071,0.149317,0.320000,0.282867,0.333648,0.095387,0.310795,0.322072,0.431093,0.102773,0.445969,0.346083,0.320718,0.316857,0.210064,0.164452,0.064370,0.103907,0.169487,0.173180,0.131062,0.104765,0.057275,0.330010
Dorylus_fulvus_CASENT0745671_processed.obj,worker,dorylus,dorylus_fulvus,Dorylinae,army ant,0.05612,-1.37533,0.487122,0.072104,0.142527,0.338749,0.304813,0.333974,0.373187,0.276299,0.211940,0.489080,0.208681,0.330506,0.806670,0.268520,0.130101,0.150801,0.330476,0.280446,0.345261,0.125009,0.424721,0.343821,0.448492,0.134447,0.378451,0.363785,0.337518,0.341305,0.228509,0.326162,0.079152,0.093338,0.172798,0.171122,0.177546,0.146131,0.078844,0.382815
Dorylus_fulvus_CASENT0745672_processed.obj,worker,dorylus,dorylus_fulvus,Dorylinae,army ant,0.03931,-1.29977,0.365279,0.069272,0.133563,0.416635,0.291719,0.210199,0.261569,0.195049,0.190481,0.381068,0.216058,0.334328,0.777632,0.312452,0.195273,0.245089,0.476795,0.385443,0.266363,0.173727,0.388534,0.366433,0.314619,0.354471,0.413260,0.518705,0.203049,0.248083,0.313530,0.329166,0.101164,0.117927,0.364908,0.364969,0.221806,0.159690,0.148775,0.335780
Dorylus_fulvus_CASENT0745674_processed.obj,worker,dorylus,dorylus_fulvus,Dorylinae,army ant,0.05441,-1.36101,0.422973,0.073344,0.136777,0.342361,0.310607,0.213716,0.305924,0.226140,0.216999,0.426163,0.217775,0.318979,0.818073,0.296272,0.111694,0.152580,0.305003,0.295410,0.301797,0.093636,0.374019,0.326478,0.403018,0.133044,0.401093,0.384550,0.224040,0.274253,0.394161,0.415744,0.078406,0.202173,0.331076,0.332760,0.226403,0.208195,0.120742,0.367632
Dorylus_fulvus_CASENT0745675_processed.obj,worker,dorylus,dorylus_fulvus,Dorylinae,army ant,0.05460,-1.43062,0.480319,0.051288,0.120010,0.273852,0.310101,0.348102,0.383932,0.256221,0.197259,0.461345,0.199662,0.296244,0.777726,0.264053,0.152983,0.168732,0.440148,0.321928,0.320364,0.121964,0.325332,0.312024,0.434527,0.082478,0.367805,0.346493,0.334863,0.350789,0.243647,0.176730,0.075766,0.099538,0.174526,0.179044,0.185275,0.122027,0.061440,0.336291
Dorylus_fulvus_CASENT0745677_processed.obj,worker,dorylus,dorylus_fulvus,Dorylinae,army ant,0.06578,-1.41002,0.327832,0.063203,0.132778,0.465907,0.232754,0.234994,0.310627,0.214296,0.208353,0.364020,0.217065,0.416162,0.857630,0.326741,0.105966,0.099975,0.388144,0.245923,0.231993,0.128916,0.306912,0.401057,0.325324,0.132256,0.364343,0.354807,0.257539,0.232654,0.251069,0.388158,0.100936,0.121413,0.335350,0.339716,0.367655,0.194672,0.181412,0.430257
Dorylus_fulvus_CASENT0745678_processed.obj,worker,dorylus,dorylus_fulvus,Dorylinae,army ant,0.05304,-1.42145,0.519942,0.066583,0.131740,0.355857,0.274942,0.363619,0.430252,0.276895,0.214527,0.474888,0.219743,0.297502,0.787225,0.265456,0.176539,0.140162,0.386387,0.251686,0.363564,0.091458,0.269091,0.314401,0.421795,0.056499,0.475945,0.330185,0.372868,0.396514,0.129922,0.255958,0.067037,0.118577,0.191923,0.200401,0.202630,0.170418,0.088716,0.417952
Dorylus_helvolus_pretoriae_CASENT0744691_processed.obj,worker,dorylus,dorylus_helvolus,Dorylinae,army ant,0.11700,-1.28633,0.456284,0.072410,0.150462,0.365283,0.318851,0.270623,0.227636,0.142566,0.232566,0.465925,0.233945,0.364116,0.790217,0.415773,0.140952,0.142341,0.418741,0.378649,0.296900,0.227993,0.530794,0.492032,0.413160,0.099837,0.307509,0.360226,0.302541,0.259491,0.260094,0.368599,0.121185,0.194172,0.371630,0.388792,0.237994,0.230492,0.128651,0.376461
Dorylus_helvolus_pretoriae_CASENT0744694_processed.obj,worker,dorylus,dorylus_helvolus,Dorylinae,army ant,0.02774,-1.37453,0.368101,0.071299,0.109965,0.329366,0.311024,0.269898,0.246765,0.211924,0.207765,0.404268,0.217379,0.261340,0.711844,0.344012,0.137552,0.143184,0.393041,0.269850,0.266574,0.109206,0.368397,0.241236,0.336961,0.153554,0.408409,0.269882,0.210256,0.205648,0.306309,0.473595,0.119952,0.242198,0.428837,0.430389,0.194414,0.121524,0.138550,0.378638
Dorylus_nigricans_molestus_CASENT0744680_processed.obj,worker,dorylus,dorylus_nigricans,Dorylinae,army ant,0.06571,-1.18288,0.451675,0.111520,0.187389,0.283435,0.333324,0.268611,0.268328,0.237146,0.232481,0.434551,0.263189,0.377740,0.815688,0.206703,0.175655,0.164979,0.501287,0.444588,0.419430,0.356257,0.398010,0.333593,0.451518,0.140959,0.346933,0.487181,0.223175,0.293948,0.332305,0.466584,0.148947,0.249270,0.503790,0.504763,0.345830,0.185986,0.173628,0.325429
Dorylus_nigricans_molestus_CASENT0744683_processed.obj,worker,dorylus,dorylus_nigricans,Dorylinae,army ant,0.04839,-1.47444,0.438629,0.064611,0.140738,0.321007,0.391621,0.306849,0.292468,0.205237,0.144029,0.400150,0.165445,0.203807,0.729884,0.305926,0.186408,0.175897,0.302557,0.289021,0.265636,0.110632,0.195248,0.322661,0.367483,0.114567,0.339072,0.330942,0.258643,0.260438,0.215510,0.332355,0.062283,0.090657,0.246067,0.251181,0.441808,0.096166,0.092551,0.329895
Dorylus_nigricans_molestus_CASENT0744684_processed.obj,worker,dorylus,dorylus_nigricans,Dorylinae,army ant,0.02568,-1.34631,0.465870,0.107852,0.153508,0.201115,0.208435,0.453062,0.387184,0.303171,0.180671,0.446737,0.196837,0.226845,0.639967,0.200189,0.114673,0.153867,0.422094,0.366199,0.294262,0.085253,0.459321,0.390437,0.401390,0.137615,0.571426,0.438764,0.340649,0.321990,0.238937,0.400004,0.094231,0.115416,0.290362,0.295423,0.173803,0.133076,0.086411,0.359702
Dorylus_orientalis_CASENT0877642_processed.obj,worker,dorylus,dorylus_orientalis,Dorylinae,army ant,0.01840,-1.25961,0.390544,0.076046,0.149872,0.534239,0.458440,0.276200,0.314905,0.249669,0.239382,0.420180,0.260027,0.402104,1.123859,0.441793,0.142440,0.153290,0.230362,0.332476,0.280606,0.093607,0.377616,0.343507,0.396391,0.137125,0.446960,0.520029,0.246871,0.312121,0.400265,0.630479,0.154808,0.093817,0.313604,0.319121,0.250039,0.151115,0.176273,0.375875
Dorylus_sp._CASENT0744697_processed.obj,worker,dorylus,,Dorylinae,army ant,0.02537,-1.25014,0.437129,0.077271,0.159302,0.417004,0.247309,0.284937,0.279744,0.242604,0.212545,0.424588,0.251393,0.347909,0.785022,0.385795,0.210715,0.236945,0.478731,0.425489,0.318909,0.153541,0.430685,0.277031,0.436429,0.157885,0.677378,0.654358,0.236251,0.236954,0.286364,0.449824,0.153489,0.082246,0.286385,0.285967,0.287075,0.138501,0.162961,0.379933
Dorylus_sp._CASENT0744698_processed.obj,worker,dorylus,,Dorylinae,army ant,0.05188,-1.20401,0.433275,0.076103,0.176848,0.360929,0.321799,0.307092,0.264078,0.238010,0.255579,0.455040,0.275706,0.384913,0.801489,0.408370,0.163853,0.170605,0.336210,0.276017,0.330192,0.243989,0.281270,0.376827,0.433455,0.168104,0.501633,0.529363,0.297570,0.224428,0.207044,0.459657,0.240321,0.212295,0.476300,0.476521,0.217367,0.164088,0.176397,0.340106
Dorylus_sp._CASENT0744699_processed.obj,worker,dorylus,,Dorylinae,army ant,0.06143,-1.40865,0.464749,0.061117,0.118945,0.245615,0.243686,0.347913,0.354352,0.231634,0.212395,0.463251,0.215593,0.294309,0.575565,0.353297,0.139468,0.185780,0.309834,0.331957,0.334234,0.099773,0.400353,0.400968,0.432001,0.150350,0.368745,0.390523,0.321448,0.323124,0.161613,0.290005,0.084995,0.097928,0.199354,0.200534,0.238190,0.083649,0.082807,0.233459
Dorylus_sp._CASENT0744700_processed.obj,worker,dorylus,,Dorylinae,army ant,0.02564,-1.29583,0.520569,0.065593,0.156204,0.281211,0.194846,0.459722,0.452940,0.291214,0.274241,0.535011,0.250006,0.340145,0.707755,0.241303,0.162872,0.171809,0.394173,0.305308,0.363140,0.125526,0.362530,0.491535,0.488503,0.115112,0.390306,0.373520,0.392584,0.416431,0.206183,0.318128,0.099583,0.137759,0.242332,0.243161,0.282066,0.109641,0.127473,0.276231
Dorylus_sp._CASENT0744701_processed.obj,worker,dorylus,,Dorylinae,army ant,0.01560,-1.20229,0.436811,0.089146,0.157175,0.353748,0.349388,0.301823,0.297687,0.242995,0.236814,0.435221,0.271569,0.397401,0.855049,0.413489,0.134770,0.160004,0.417485,0.305375,0.310651,0.167190,0.539428,0.493919,0.390737,0.088836,0.453205,0.344567,0.312281,0.252128,0.288706,0.579403,0.241797,0.183401,0.474860,0.475436,0.181595,0.137153,0.170897,0.377738
Dorymyrmex_sp.1_insanus_group_CASENT0741329_processed.obj,worker,dorymyrmex,dorymyrmex_sp.1,Dolichoderinae,,0.06212,-1.42156,0.496304,0.039581,0.047991,0.318770,0.271315,0.352966,0.381143,0.248057,0.217723,0.459501,0.201117,0.316949,0.667345,0.315070,0.184679,0.155594,0.284418,0.297804,0.369566,0.065908,0.358271,0.377223,0.463757,0.144899,0.326002,0.376250,0.314917,0.330734,0.265861,0.429635,0.071408,0.127301,0.194137,0.201970,0.261049,0.107397,0.079390,0.363872
Eburopone_afrc-gh01_CASENT0744704_processed.obj,worker,eburopone,eburopone_afrc-gh01,,,0.03271,-1.14214,0.523266,0.078295,0.270736,0.141111,0.351589,0.347536,0.375227,0.244169,0.198709,0.445448,0.168811,0.437671,0.912776,0.205128,0.266385,0.278215,0.676100,0.440041,0.332567,0.136654,0.501511,0.413846,0.510721,0.142029,0.425835,0.916158,0.261643,0.269006,0.277300,0.807054,0.115849,0.289556,0.453066,0.451539,0.412701,0.245469,0.218859,0.401826
Eburopone_afrc-za02_CASENT0744705_processed.obj,worker,eburopone,eburopone_afrc-za02,,,0.03876,-1.26959,0.418560,0.096798,0.214343,0.274558,0.388010,0.382367,0.246223,0.221590,0.272027,0.422793,0.271578,0.300985,0.609525,0.305564,0.213199,0.136704,0.398558,0.418278,0.369854,0.134412,0.378286,0.371997,0.409163,0.054263,0.420919,0.639867,0.203057,0.222677,0.253645,0.449359,0.121732,0.217067,0.438039,0.437237,0.211361,0.241565,0.217925,0.337463
Eburopone_afrc-za02_CASENT0744706_processed.obj,worker,eburopone,eburopone_afrc-za02,,,0.02734,-1.38986,0.500369,0.078197,0.201631,0.209030,0.209581,0.344283,0.401031,0.269502,0.246778,0.511095,0.233331,0.276831,0.562960,0.285401,0.150225,0.192730,0.263939,0.292079,0.364628,0.156226,0.383823,0.292610,0.460614,0.037516,0.461082,0.480852,0.321857,0.350899,0.253947,0.501470,0.059016,0.113855,0.182513,0.184732,0.224321,0.134915,0.104359,0.272324
Eciton_burchellii_CASENT0744556_processed.obj,worker,eciton,eciton_burchellii,Dorylinae,army ant,0.03358,-1.44546,0.552811,0.043566,0.077612,0.064025,0.176824,0.259141,0.291399,0.235551,0.193999,0.507348,0.235801,0.423303,0.410114,0.152240,0.151550,0.199075,0.396238,0.425130,0.317861,0.150551,0.625722,0.473262,0.425970,0.154970,0.476872,0.512372,0.251845,0.230518,0.497426,0.537862,0.043258,0.062253,0.199922,0.202115,0.589465,0.192245,0.137477,0.308574
Eciton_burchellii_CASENT0744557_processed.obj,worker,eciton,eciton_burchellii,Dorylinae,army ant,0.07890,-1.43754,0.452953,0.080457,0.132692,0.199407,0.190964,0.212744,0.299130,0.162614,0.153617,0.405120,0.173062,0.207071,0.489468,0.197470,0.174224,0.145795,0.360790,0.164913,0.311293,0.106550,0.604638,0.528486,0.399703,0.135693,0.435604,0.577827,0.284509,0.233715,0.293161,0.445743,0.108105,0.093892,0.272336,0.274992,0.161343,0.215014,0.078060,0.382742
Eciton_burchellii_CASENT0744558_processed.obj,worker,eciton,eciton_burchellii,Dorylinae,army ant,0.36502,-1.19997,0.624538,0.122564,0.176379,0.313952,0.383333,0.526113,0.293524,0.148898,0.223997,0.497883,0.231178,0.323276,0.685193,0.417078,0.275662,0.143150,0.342678,0.655465,0.486574,0.041713,0.686594,0.756055,0.544789,0.143908,0.493684,0.358956,0.290100,0.222304,0.411508,0.511385,0.163046,0.071551,0.315842,0.330950,0.344770,0.462283,0.191852,0.544461
Eciton_hamatum_CASENT0744578_processed.obj,worker,eciton,eciton_hamatum,Dorylinae,army ant,0.10205,-1.13594,0.552605,0.123572,0.244559,0.292909,0.395804,0.341349,0.390912,0.305935,0.240403,0.521683,0.253005,0.347113,0.785757,0.379353,0.143966,0.224016,0.469421,0.542658,0.373043,0.141324,0.602588,0.647241,0.470386,0.138945,0.631873,0.592451,0.307776,0.302586,0.448370,0.602827,0.062216,0.113949,0.297060,0.296490,0.233965,0.262848,0.101143,0.270217
Eciton_hamatum_CASENT0744580_processed.obj,worker,eciton,eciton_hamatum,Dorylinae,army ant,0.05418,-1.60075,0.340935,0.071696,0.170623,0.222362,0.175210,0.270395,0.258318,0.140740,0.194963,0.376575,0.211638,0.214134,0.524806,0.276168,0.117363,0.141625,0.335884,0.312636,0.213280,0.055178,0.437103,0.300557,0.309899,0.061613,0.405337,0.499357,0.239760,0.250544,0.326658,0.216290,0.048320,0.057735,0.155031,0.156560,0.235953,0.257942,0.155318,0.240339
Eciton_hamatum_CASENT0744582_processed.obj,worker,eciton,eciton_hamatum,Dorylinae,army ant,0.05565,-1.68777,0.394572,0.110136,0.211489,0.143771,0.343385,0.123745,0.305967,0.266231,0.141421,0.365842,0.182023,0.097733,0.785304,0.214894,0.218047,0.037537,0.340243,0.153381,0.326921,0.035371,0.249887,0.265907,0.376585,0.039750,0.338610,0.241916,0.223383,0.252788,0.305918,0.304561,0.034529,0.087171,0.160773,0.164565,0.552031,0.460943,0.141834,0.413289
Eciton_rapax_CASENT0744621_processed.obj,worker,eciton,eciton_rapax,Dorylinae,army ant,0.06581,-1.70715,0.366023,0.068364,0.145164,0.145730,0.171830,0.195395,0.212157,0.188635,0.137109,0.363615,0.152916,0.196100,0.430247,0.194198,0.123394,0.115093,0.281541,0.256253,0.259150,0.107225,0.321346,0.304552,0.331934,0.067241,0.478193,0.497611,0.171366,0.219021,0.348069,0.251624,0.029514,0.054635,0.092772,0.095835,0.183474,0.246228,0.097030,0.413123
Eciton_rapax_CASENT0744622_processed.obj,worker,eciton,eciton_rapax,Dorylinae,army ant,0.03797,-1.31350,0.523359,0.095335,0.180408,0.259624,0.193064,0.294754,0.325658,0.242600,0.216301,0.496653,0.205973,0.314832,0.587577,0.247165,0.198323,0.163424,0.496397,0.458620,0.384527,0.134272,0.448964,0.318147,0.499846,0.122738,0.423308,0.214547,0.267871,0.286181,0.434862,0.512594,0.100588,0.127745,0.238350,0.238674,0.165232,0.128201,0.077204,0.293325
Eciton_rapax_CASENT0744623_processed.obj,worker,eciton,eciton_rapax,Dorylinae,army ant,0.11066,-1.47800,0.464257,0.081473,0.173827,0.247984,0.324366,0.250729,0.276110,0.226758,0.176235,0.429899,0.182016,0.237144,0.695642,0.198845,0.173479,0.152955,0.400677,0.433744,0.319236,0.089440,0.447380,0.415746,0.414644,0.103963,0.369668,0.248472,0.219183,0.211715,0.484369,0.458126,0.046499,0.070608,0.107499,0.113280,0.256010,0.227598,0.056513,0.388044
Ectatomma_brunneum_CASENT0744575_processed.obj,worker,ectatomma,ectatomma_brunneum,Ectatomminae,,0.04778,-1.05906,0.511214,0.111897,0.293569,0.382552,0.502153,0.378149,0.475192,0.354706,0.312235,0.452657,0.290459,0.353429,1.045081,0.461999,0.222671,0.169109,0.545307,0.569584,0.372225,0.157668,0.541802,0.391410,0.449446,0.082092,0.538590,0.457677,0.380019,0.395677,0.429230,0.541846,0.196841,0.121815,0.379956,0.378709,0.438094,0.188628,0.241496,0.491330
Ectatomma_edentatum_CASENT0744505_processed.obj,worker,ectatomma,ectatomma_edentatum,Ectatomminae,,0.05829,-1.28617,0.431570,0.082400,0.143590,0.369173,0.295264,0.291864,0.350527,0.281961,0.240647,0.415219,0.251050,0.370838,0.721018,0.442170,0.168181,0.160199,0.512323,0.443657,0.345262,0.065654,0.363729,0.342535,0.407941,0.101393,0.395429,0.295002,0.269171,0.308392,0.347855,0.585295,0.122972,0.131779,0.303478,0.308679,0.236122,0.164040,0.168128,0.372207
Ectatomma_edentatum_CASENT0744559_processed.obj,worker,ectatomma,ectatomma_edentatum,Ectatomminae,,0.05073,-1.28062,0.466847,0.122869,0.171005,0.272777,0.145511,0.312581,0.370172,0.297669,0.294897,0.427958,0.243115,0.342012,0.665982,0.298694,0.176937,0.145253,0.537554,0.384729,0.327761,0.076126,0.549424,0.468387,0.396122,0.149936,0.602980,0.646298,0.256643,0.382815,0.289249,0.451765,0.062852,0.105230,0.255345,0.256809,0.415049,0.167329,0.197479,0.366437
Ectatomma_sp._CASENT0744380_processed.obj,worker,ectatomma,,Ectatomminae,,0.03550,-1.08881,0.433908,0.123458,0.165391,0.428822,0.297898,0.310812,0.377919,0.318125,0.267703,0.449499,0.255908,0.363895,0.910938,0.482436,0.140166,0.170082,0.629462,0.452426,0.302705,0.132379,0.559956,0.467444,0.408026,0.160619,0.675655,0.619601,0.307276,0.337455,0.368005,0.561359,0.201217,0.121537,0.625164,0.627839,0.211790,0.190356,0.166804,0.381539
Ectomomyrmex_insulanus_CASENT0745603_processed.obj,worker,ectomomyrmex,ectomomyrmex_insulanus,,,0.06454,-1.06002,0.426649,0.129627,0.184276,0.316749,0.505006,0.451509,0.281207,0.198700,0.381610,0.446844,0.343314,0.453734,1.187078,0.188616,0.128877,0.243673,0.580366,0.556618,0.359751,0.239499,0.555204,0.400597,0.396460,0.086783,0.543021,0.699917,0.324714,0.298449,0.487147,0.638173,0.218300,0.184324,0.538517,0.548608,0.429091,0.258772,0.331959,0.343815
Ectomomyrmex_insulanus_CASENT0745604_processed.obj,worker,ectomomyrmex,ectomomyrmex_insulanus,,,0.07131,-1.10894,0.504151,0.113558,0.190234,0.291555,0.297302,0.356015,0.377210,0.310185,0.315979,0.464065,0.290252,0.499865,0.894400,0.342990,0.174054,0.240900,0.487736,0.364169,0.342590,0.206902,0.574786,0.515251,0.446170,0.152086,0.392836,0.546256,0.290190,0.327252,0.224671,0.590095,0.219249,0.125970,0.453305,0.458354,0.337393,0.163780,0.245310,0.372800
Ectomomyrmex_leeuwenhoeki_CASENT0745640_processed.obj,worker,ectomomyrmex,ectomomyrmex_leeuwenhoeki,,,0.05339,-1.14987,0.533751,0.119379,0.235057,0.156277,0.428794,0.477939,0.536280,0.363692,0.190558,0.486125,0.170420,0.482754,0.922420,0.371109,0.229423,0.176550,0.406936,0.482063,0.418161,0.094650,0.530570,0.537233,0.499187,0.203143,0.524843,0.311819,0.378477,0.376974,0.464764,0.597546,0.094508,0.110562,0.262109,0.266380,0.489947,0.167115,0.159790,0.245560
Euponera_brunoi_CASENT0744938_processed.obj,worker,euponera,euponera_brunoi,,,0.01960,-1.25852,0.362987,0.093843,0.144703,0.377756,0.297226,0.273068,0.311188,0.214573,0.232659,0.421400,0.239418,0.344810,0.756305,0.363224,0.085110,0.186744,0.388688,0.338053,0.276519,0.124202,0.479264,0.419585,0.342983,0.205120,0.320723,0.368461,0.261708,0.276951,0.388128,0.387450,0.139509,0.213393,0.545430,0.548115,0.188376,0.123160,0.160271,0.286854
Euponera_brunoi_CASENT0744942_processed.obj,worker,euponera,euponera_brunoi,,,0.16925,-1.19450,0.386162,0.044848,0.104398,0.431772,0.362259,0.332624,0.388928,0.266843,0.257863,0.411526,0.270620,0.410303,0.873594,0.488002,0.122662,0.220353,0.418783,0.389682,0.328483,0.120055,0.424435,0.198809,0.383263,0.164798,0.520053,0.441502,0.351778,0.434427,0.201095,0.510810,0.231057,0.216351,0.523502,0.536683,0.271394,0.161083,0.201660,0.374562
Euponera_brunoi_CASENT0744943_processed.obj,worker,euponera,euponera_brunoi,,,0.03192,-1.33610,0.512729,0.060212,0.130835,0.311845,0.309182,0.329863,0.350401,0.243359,0.247547,0.502732,0.231327,0.334347,0.684861,0.357944,0.181533,0.193630,0.350599,0.315213,0.376122,0.105049,0.345049,0.440362,0.462842,0.125723,0.375985,0.309873,0.308422,0.320432,0.254511,0.442626,0.060655,0.110948,0.245858,0.248003,0.150058,0.109191,0.087965,0.280098
Euponera_sakishimensis_OKENT0105258_processed.obj,worker,euponera,euponera_sakishimensis,,,0.05904,-1.27158,0.549530,0.136753,0.204345,0.273892,0.282011,0.283348,0.311902,0.236228,0.251892,0.437186,0.260907,0.391645,0.859875,0.373788,0.115659,0.173266,0.440866,0.289454,0.311856,0.123342,0.372026,0.298618,0.390825,0.110339,0.450932,0.529456,0.242180,0.310582,0.294380,0.423542,0.095462,0.133373,0.371916,0.374177,0.306492,0.160343,0.205444,0.319149
Euprenolepis_cf.wittei_CASENT0878049_processed.obj,worker,euprenolepis,euprenolepis_wittei,,,0.07355,-1.54237,0.408919,0.043127,0.092490,0.262616,0.160029,0.273154,0.282867,0.195071,0.176032,0.400802,0.180238,0.120417,0.446610,0.246052,0.166364,0.152099,0.364329,0.275563,0.258195,0.069855,0.361927,0.311658,0.379704,0.133336,0.519457,0.287108,0.256371,0.236415,0.417045,0.551468,0.062905,0.086035,0.180031,0.182318,0.368646,0.073932,0.106032,0.372771
Euprenolepis_procera_CASENT0878018_processed.obj,worker,euprenolepis,euprenolepis_procera,,,0.05990,-1.24197,0.382629,0.059362,0.098329,0.314760,0.227901,0.231278,0.296406,0.202927,0.193686,0.427660,0.207018,0.529398,0.676225,0.470687,0.085164,0.186247,0.586632,0.484440,0.275981,0.108598,0.582308,0.558257,0.359245,0.141535,0.729329,0.661390,0.227318,0.358902,0.451062,0.713865,0.145410,0.134973,0.355891,0.359965,0.362755,0.203421,0.097550,0.312420
Eurhopalothrix_procera_CASENT0745605_processed.obj,worker,eurhopalothrix,eurhopalothrix_procera,,,0.06382,-1.13063,0.550496,0.139174,0.250150,0.371076,0.359238,0.460137,0.539282,0.351226,0.210325,0.499995,0.201599,0.465545,0.801102,0.485094,0.236133,0.199456,0.394787,0.439518,0.396010,0.109389,0.527332,0.444866,0.518205,0.149202,0.588925,0.503038,0.377538,0.440251,0.295941,0.360314,0.078797,0.138401,0.251980,0.255117,0.240347,0.144162,0.132491,0.261820
Eurhopalothrix_sp._CASENT0745608_processed.obj,worker,eurhopalothrix,,,,0.03450,-1.06219,0.400395,0.060427,0.238535,0.143089,0.263133,0.371828,0.536733,0.480549,0.247463,0.462438,0.318400,0.519367,0.825791,0.570435,0.076631,0.163938,0.414379,0.550142,0.227022,0.137239,0.637432,0.459976,0.501304,0.320680,0.696703,0.639194,0.420401,0.568988,0.304405,0.726364,0.213634,0.254048,0.454825,0.455329,0.421766,0.302811,0.221552,0.337708
Fisheropone_hartwigi_CASENT0744936_processed.obj,worker,fisheropone,fisheropone_hartwigi,,,0.04250,-1.23817,0.535454,0.084611,0.176967,0.342263,0.371099,0.355971,0.386209,0.287730,0.258366,0.521989,0.246371,0.340223,0.888596,0.396643,0.176266,0.209952,0.365956,0.286370,0.414456,0.132329,0.393968,0.330169,0.495342,0.158222,0.391154,0.357250,0.339967,0.327699,0.259882,0.416045,0.122386,0.111641,0.255194,0.255265,0.202874,0.121827,0.098614,0.358521
Fisheropone_hartwigi_CASENT0744937_processed.obj,worker,fisheropone,fisheropone_hartwigi,,,0.05223,-1.16739,0.480628,0.134062,0.160170,0.363279,0.361972,0.334765,0.382552,0.260360,0.283948,0.466514,0.262537,0.483393,1.019126,0.186561,0.113438,0.231777,0.478892,0.341249,0.343479,0.117557,0.442645,0.439385,0.402497,0.130426,0.509722,0.649537,0.242097,0.329853,0.364615,0.514389,0.114530,0.168438,0.484909,0.486813,0.423374,0.133935,0.177928,0.311699
