name,radial_med,radial_p90,yaw_deg,in_bench50
Pheidole_sp._CASENT0744267_processed.obj,0.175090180914085,0.31519794262597955,0.6313331084085757,False
Cladomyrma_sp._CASENT0745080_processed.obj,0.17535813220693178,0.2852856238671977,2.2092684227648918,False
Tetramorium_tsushimae_OKENT0105378_processed.obj,0.17565722097608927,0.3064247078240084,0.31144046109094653,False
Tetraponera_hespera_CASENT0840869-D4_processed.obj,0.17568470715642093,0.290952506334278,2.1722173792927433,False
Centromyrmex_brachycola_CASENT0744052_processed.obj,0.17575973533151998,0.303584688861901,1.3579663274098261,True
Tetramorium_caespitum_CASENT0745052_processed.obj,0.17577827023229592,0.30672677485190064,2.243498872228041,False
Strumigenys_precava_CASENT0744056_processed.obj,0.17591740388961394,0.47508701745480864,1.2147957795027327,False
Myrmoteras_sp._CASENT0745083_processed.obj,0.1769513566362627,0.3448404967889451,0.05214310005948697,False
Dolichoderus_quadripunctatus_CASENT0745213_processed.obj,0.1770020183780418,0.32864605819815146,0.2029287693471162,False
Prionopelta_antillana_CASENT0744467_processed.obj,0.17718387781725664,0.31416200144510903,0.06700327833498415,False
Lasius_orientalis_OKENT0105322_processed.obj,0.17793309941196495,0.3417330533455781,1.9154289034793501,False
Aenictus_ceylonicus_CASENT0878084_processed.obj,0.1780119187591354,0.4115400121904932,9.539495859310556,False
Recurvidris_kemneri_CASENT0745633_processed.obj,0.178052538534555,0.3699144485623724,4.5133277416516115,False
Lophomyrmex_sp._CASENT0745631_processed.obj,0.1781436330202471,0.3590785716298207,4.027179699651249,False
Solenopsis_afrc-za01_CASENT0744870_processed.obj,0.1782448307764391,0.40579672059448924,0.09765005436712193,False
Neivamyrmex_nigrescens_CASENT0741443_processed.obj,0.17868952923985176,0.5633587280221125,2.9269540127730056,False
Pheidole_nodus_CASENT0877547_processed.obj,0.1787959843297815,0.4206570140603384,2.878050525650026,False
Dorylus_fulvus_CASENT0745672_processed.obj,0.17955384469955327,0.3368505893825524,0.28178109534590184,False
Temnothorax_congruus_OKENT0105443_processed.obj,0.17956139913128022,0.2796698345280923,0.2655046646940976,True
Strumigenys_stenorhina_OKENT0105268_processed.obj,0.18063691184093666,0.3837693421477689,0.2687228553983277,True
Pheidole_selathorax_CASENT0877568_processed.obj,0.1809531410409863,0.3770274174776793,12.924205006865249,False
Cardiocondyla_afrc-za03_CASENT0744789_processed.obj,0.18202180531162337,0.2784618528017402,0.22974563600901277,False
Daceton_armigerum_CASENT0709536_processed.obj,0.18282828882061672,0.2989208293741838,0.6786443517591889,False
Formicoxenus_nitidulus_CASENT0745167_processed.obj,0.18294754655506248,0.27411742208356443,1.733374051414755,False
Strumigenys_lewisi_OKENT0105442_processed.obj,0.18298078414352548,0.34851390167350743,0.13320848753786357,False
