name,n_verts,n_faces,n_components,frac_area_offmain,frac_boundary_edges,frac_nonmanifold_edges,frac_degenerate_tri,frac_dup_verts,yaw_deg,pitch_deg,pca_ev1,pca_ev2,pca_ev3,elongation,flatness,area_norm,area_over_vol23,limb_area_frac,radial_p95_over_med,speckle_frac,clump_frac,spacing_cv
ection-burchellii.obj,20326,44623,3776,0.8494016238136186,0.044810809135703,0.10224983730515355,0.0,0.0,0.6966467125576058,3.85104376259567,0.7397100966117821,0.19684188358954194,0.06344801979867595,3.7578897494917203,3.102411772883252,1.901302916266516,,0.22405,3.1610555160785085,0.0,0.0,0.20158858813991487
formica-japonica.obj,18101,40361,3906,0.8186376686359232,0.048636622341801626,0.11502043772960108,0.0,0.0,1.350532877789527,3.2928253273962014,0.6960590958035279,0.25243287654081453,0.05150802765565751,2.7574027018267,4.900845325089592,2.105720246551916,,0.2519,3.6038543157015455,0.00015,0.0,0.21877072325094044
fulakora.obj,35318,76651,4567,0.8194708053609582,0.029409126784817392,0.07595788189710842,0.0,0.0,0.20325566855248503,2.2896159497618465,0.8364049430699703,0.1301914723375815,0.03340358459244837,6.424421876889174,3.8975299784746515,2.393592646156719,,0.18895,2.952394092490553,0.0,0.0,0.20570370196059157
gerontoformica.obj,16949,37253,2991,0.7875841262999467,0.037916101332639444,0.09549653365053994,0.0,0.0,0.6007749611485541,4.351180885602443,0.7525216184982004,0.20577376214321597,0.041704619358583744,3.65703387380581,4.9340760162306365,1.4248951273233232,,0.20605,4.038449085891011,0.0,0.0,0.21062457675077456
harpegnathos.obj,23827,52811,4478,0.8666225227894463,0.04177336537577644,0.10409854364469658,0.0,0.0,0.04745233608167791,2.8287902996575935,0.7356942929111453,0.21335267529184407,0.050953031797010655,3.448254360554855,4.187242010285268,1.9967501441682078,,0.2899,3.4177246825682928,0.0,0.0,0.20934486785664044
iroponera.obj,31434,67650,3523,0.846134025663056,0.024946044805609312,0.06659033568743478,0.0,0.0,0.3109016566759425,1.5397077288260725,0.8108724149705081,0.14441281287711774,0.044714772152374044,5.614961711607178,3.2296443865352544,2.4225488141547307,,0.1765,2.897152704622202,0.0,0.0,0.20639750206377516
labidus-coecus.obj,17440,38218,2855,0.8512887972753879,0.035062326995097065,0.09022488375879724,0.0,0.0,0.011885529966605269,0.8581814921931566,0.7593190330367166,0.20045741862885696,0.04022354833442644,3.7879318123046426,4.983583669998848,1.681484706112943,,0.2046,3.3626045459192033,0.0,0.0,0.2047500619129997
leptogenys-wheeleri.obj,20491,44876,3530,0.8313663540723346,0.03951559542677766,0.09558834843891856,0.0,0.0,0.76636452256011,4.295347642419556,0.7339623610684527,0.2278965374395545,0.038141101491992825,3.220594614181548,5.975090611565009,2.4131362914842764,,0.2737,3.9994023849143168,0.0,0.0,0.2070964366863703
manica-andrannae.obj,20961,45948,3261,0.8406186573306171,0.0334872111032585,0.08661263401651054,0.0,0.0,0.46967947837174856,2.064142483829387,0.7408691748802851,0.21509005200659195,0.04404077311312283,3.4444604386333006,4.883884564290303,2.60080471399286,,0.22845,3.419103407745359,0.0,0.0,0.20798140824818354
martialis-heureka.obj,16537,35944,2442,0.8275959111922164,0.036458333333333336,0.08411841299019608,0.0,0.0,0.7822681703410943,1.8868782090115344,0.7878779443348766,0.17185073881558785,0.04027131684953552,4.584664283464876,4.2673235508455925,1.865821211117744,,0.1851,3.1211162905125027,0.0,0.0,0.1997430239978566
meranoplus.obj,21910,48115,3921,0.8242813334624819,0.039067667443131164,0.0984959595088143,0.0,0.0,1.1925180882464175,3.2886878444298757,0.6521276731039849,0.28447149396074756,0.06340083293526753,2.2924183510421186,4.486873133846584,3.606225937515767,,0.1822,2.967461408356995,0.0,0.0,0.207942714673651
messor-barbarus.obj,16127,35481,2674,0.8592500246261427,0.03498673118950983,0.091476740555729,0.0,0.0,0.8847796217584507,2.9773503031251156,0.6646827328660333,0.2667990410525841,0.06851822608138254,2.491323545405957,3.893840461305777,2.2773358807959982,,0.269,3.6420242753201197,0.0,0.0,0.20624405312553262
nomamyrmex.obj,19365,43048,3213,0.8539320139524554,0.03205345470391711,0.09254507012701949,0.0,0.0,0.003944805958737922,1.1268334568470393,0.7437463117085334,0.22268600126542606,0.03356768702604057,3.3398880373357644,6.633939392150388,2.366854605311627,,0.23255,3.476421514013787,0.0,0.0,0.213999813090408
notoncus.obj,32773,71363,4350,0.8274075338625426,0.0316535660895983,0.07764864734532478,0.0,0.0,0.6535109256731271,2.7728763443950823,0.7488278027200622,0.19480206756540336,0.05637012971453448,3.844044429706316,3.455767594502724,3.2317395646116953,,0.21655,2.8724092996302746,0.0,0.0,0.210162514991525
odontomachus.obj,9277,20603,2190,0.8363041782349986,0.0517369811065213,0.11860906074354981,0.0,0.0,0.7025756231212853,2.635216242578775,0.6810251751150098,0.2760536702797602,0.04292115460522987,2.467002791250124,6.431645952183297,1.5022996543489984,,0.32225,4.7120664691574845,0.00035,0.0,0.21869153961428578
ophthalmopone-berthoudi.obj,19060,41539,2781,0.8186710736878664,0.027978189314093824,0.08016092030455164,0.0,0.0,0.5731719663838043,1.5747992562692352,0.7553416552975002,0.21123455322476095,0.033423791477738954,3.5758432688509547,6.319886041816896,2.32641324695348,,0.2351,3.4964825377426196,0.0,0.0,0.20597434893156302
