name,n_verts,n_faces,n_components,frac_area_offmain,frac_boundary_edges,frac_nonmanifold_edges,frac_degenerate_tri,frac_dup_verts,yaw_deg,pitch_deg,pca_ev1,pca_ev2,pca_ev3,elongation,flatness,area_norm,area_over_vol23,limb_area_frac,radial_p95_over_med,speckle_frac,clump_frac,spacing_cv
Eburopone_afrc-gh01_CASENT0744704_processed.obj,19992,41841,984,0.11261725825306013,0.0318142458548475,0.031076617170712934,0.0,0.0,4.956988770561739,41.41646833929652,0.5633943707181959,0.32612229379895097,0.11048333548285313,1.7275555257363646,2.951778133540915,8.868811558537317,,0.0,1.6833924514923073,0.00035,0.0,0.23859087167127416
Eburopone_afrc-za02_CASENT0744705_processed.obj,25233,51627,735,0.03383142832250785,0.02659505796689819,0.018448707686746366,0.0,0.0,0.05626546106140008,8.942651607525613,0.675709388308857,0.2524821798574384,0.07180843183370464,2.6762656623544268,3.5160519929211316,4.422827211008106,,0.06035,2.128335050375476,0.0,0.0,0.22449413332302282
Eburopone_afrc-za02_CASENT0744706_processed.obj,23784,48366,756,0.028476914653513652,0.03124441081378551,0.019605145490816538,0.0,0.0,5.11723036307113,0.08654109652276881,0.7086294253433085,0.21466928036657001,0.07670129429012151,3.301028559527709,2.7987699862610746,3.7297652018023326,,0.07365,2.353395861798582,0.0,0.0,0.21829479100814744
Eciton_burchellii_CASENT0744556_processed.obj,49297,100442,6015,0.07090450272826487,0.07137624210778698,0.06704718011561926,0.0,0.0,40.86251818409679,73.68902914392561,0.4851273990274893,0.35982204931948497,0.15505055165302578,1.3482425547433479,2.320675711781404,3.1678923948240336,,0.0882,2.154867240234091,0.0,0.0,0.19007519630246456
Eciton_burchellii_CASENT0744557_processed.obj,49475,100305,3538,0.029495414641262374,0.040440146715571855,0.04202067355785262,0.0,0.0,27.94012468234381,12.735441026427447,0.6067125298768856,0.23873528535937655,0.15455218476373797,2.5413609427847255,1.5446904598878899,2.0666893722431534,,0.0178,1.8095864972432458,0.0,0.0,0.1844393823988135
Eciton_burchellii_CASENT0744558_processed.obj,48408,101057,13356,0.04036580839001924,0.1463918214619805,0.14800881999198182,0.0,0.0,10.196919097602898,2.730864949271125,0.4393319721831913,0.3135497469511088,0.24711828086569973,1.40115556288966,1.2688245719931674,5.313336842448049,,0.11925,2.36117861209087,0.0,0.0,0.1911633403729354
Eciton_hamatum_CASENT0744578_processed.obj,49806,94581,1615,0.015572096880412278,0.059405803808879096,0.015825429828621163,0.0,0.0,54.57861319032928,80.33217095966911,0.5188086431356014,0.2751601099180652,0.2060312469463334,1.8854791244635267,1.335526110705617,4.870248151493533,,0.0411,1.9205820504017028,0.0,0.0,0.2087652817519209
Eciton_hamatum_CASENT0744580_processed.obj,49214,99942,5424,0.031105986796065133,0.06260466487145479,0.06435298688423563,0.0,0.0,5.6194074278540365,70.95004031887402,0.7577152278160881,0.13371221167072825,0.10857256051318355,5.666761609493026,1.2315470044983612,1.6700887115040801,,0.03085,1.9020191819930308,0.0,0.0,0.18175157813105278
Eciton_hamatum_CASENT0744582_processed.obj,49306,99104,4346,0.3436653725090911,0.05083395232628807,0.05255587818218651,0.0,0.0,4.55679496716699,2.2433188134654984,0.6638208983804906,0.19564873610773043,0.14053036551177883,3.3929219865492497,1.3922168023631287,0.6857373562902932,,0.11165,2.2556530853962324,0.0,0.0,0.1882608270540138
Eciton_rapax_CASENT0744621_processed.obj,49168,97948,3257,0.05983470266950153,0.0522988856559573,0.03822545967539558,0.0,0.0,5.826366143266081,41.84611736093325,0.6674854389194484,0.2222560631950768,0.1102584978854747,3.0032271305624114,2.0157726384585226,1.6393030650668847,,0.0,1.6490439086567208,0.0,0.0,0.19515812457721085
